run_num,window_size,lambda_phys,batch_size,learning_rate,num_layers,embed_dim,avg_rsep_pitm
6,100,0.0687776965886717,1024,1.0743343605095665e-06,3,96,6.8985744579672925
7,400,0.3469989735266611,1024,1.5334919172766274e-05,3,64,6.927629698858491
5,10,0.4399938355681143,1024,4.242601240160544e-06,2,64,9.095752119176955
2,10,0.3146925983268525,256,0.0001974142777924,3,32,9.802990529828277
8,10,0.3787628781390718,64,2.807548724325446e-07,5,32,11.842724023546785
